"","U_ID","CODEBASE","CODE1","CODE2","VILLCODE","VILLAGE_ID","VILLAGE","TOWN_ID","TOWN","COUNTY_ID","COUNTY","USE_CODE","LINE","SPECODE","X","Y","AREA","M","USECODE"
"10207",5379,"A6301-0358-00","A6301-37-002","A6301-37","A6301-021-00","021","自強里","63000010","松山區","63000","臺北市","03","01",NA,306692.41432,2772003.67258,5616.66242,NA,NA
"10208",5380,"A6301-0362-00","A6301-32-003","A6301-32","A6301-015-00","015","中華里","63000010","松山區","63000","臺北市","03","01",NA,305752.65343,2771993.832,6118.34992,NA,NA
"10209",5381,"A6306-0434-00","A6306-38-007","A6306-38","A6306-005-00","005","永樂里","63000060","大同區","63000","臺北市","03","05",NA,301403.09814,2771994.89156,7672.39691,NA,NA
"10210",5382,"A6310-1209-00","A6310-88-003","A6310-88","A6310-026-00","026","週美里","63000100","內湖區","63000","臺北市","05","05",NA,308572.83775,2771999.44026,2517.78403,NA,NA
"10211",5383,"A6309-0098-00","A6309-07-007","A6309-07","A6309-005-00","005","東新里","63000090","南港區","63000","臺北市","03","05",NA,310071.80563,2771983.14652,7318.83804,NA,NA
"10212",5384,"A6306-0431-00","A6306-37-008","A6306-37","A6306-007-00","007","星明里","63000060","大同區","63000","臺北市","02","05",NA,302158.28629,2772001.66459,3251.67475,NA,NA
"10213",5385,"A6301-0363-00","A6301-25-008","A6301-25","A6301-015-00","015","中華里","63000010","松山區","63000","臺北市","03","01",NA,305668.29385,2771992.02876,7174.20042,NA,NA
"10214",5386,"A6301-0361-00","A6301-33-002","A6301-33","A6301-021-00","021","自強里","63000010","松山區","63000","臺北市","03","05",NA,306594.91315,2771996.04665,5407.64956,NA,NA
"10215",5387,"A6309-0109-00","A6309-12-001","A6309-12","A6309-008-00","008","西新里","63000090","南港區","63000","臺北市","01","05",NA,309397.54084,2771965.13672,9909.61992,NA,NA
"10216",5388,"A6304-0831-00","A6304-55-006","A6304-55","A6304-034-00","034","朱馥里","63000040","中山區","63000","臺北市","03","05",NA,304210.95607,2772011.59972,2934.29832,NA,NA
"10217",5389,"A6304-0832-00","A6304-55-007","A6304-55","A6304-034-00","034","朱馥里","63000040","中山區","63000","臺北市","03","05",NA,304465.27283,2772007.20486,5457.31161,NA,NA
"10218",5390,"A6301-0366-00","A6301-32-004","A6301-32","A6301-012-00","012","龍田里","63000010","松山區","63000","臺北市","03","05",NA,306054.2304,2771986.33283,4677.1014,NA,NA
"10219",5391,"A6306-0433-00","A6306-35-006","A6306-35","A6306-006-00","006","朝陽里","63000060","大同區","63000","臺北市","03","05",NA,301671.44913,2772000.41944,3463.6211,NA,NA
"10220",5392,"A6309-0102-00","A6309-10-011","A6309-10","A6309-003-00","003","新富里","63000090","南港區","63000","臺北市","15","07",NA,312413.3656,2771976.80209,25697.3513,NA,NA
"10221",5633,"A6309-0185-00","A6309-38-006","A6309-38","A6309-002-00","002","中南里","63000090","南港區","63000","臺北市","02","12",NA,311607.43879,2771589.76247,280812.45353,NA,NA
"10222",5634,"A6301-0432-00","A6301-40-006","A6301-40","A6301-015-00","015","中華里","63000010","松山區","63000","臺北市","03","05",NA,305565.47823,2771822.80469,3970.5338,NA,NA
"10223",5635,"A6301-0428-00","A6301-43-003","A6301-43","A6301-015-00","015","中華里","63000010","松山區","63000","臺北市","03","05",NA,305653.40734,2771831.71604,1988.8859,NA,NA
"10224",5636,"A6306-0477-00","A6306-41-002","A6306-41","A6306-003-00","003","建功里","63000060","大同區","63000","臺北市","02","05",NA,301997.13788,2771787.95031,3155.89318,NA,NA
"10225",5637,"A6306-0469-00","A6306-44-002","A6306-44","A6306-005-00","005","永樂里","63000060","大同區","63000","臺北市","02","05",NA,301605.05451,2771807.47626,4376.6717,NA,NA
"10226",5638,"A6301-0433-00","A6301-43-003","A6301-43","A6301-015-00","015","中華里","63000010","松山區","63000","臺北市","03","05",NA,305666.16798,2771816.60274,2677.89058,NA,NA
"10227",5639,"A6301-0430-00","A6301-34-006","A6301-34","A6301-011-00","011","東光里","63000010","松山區","63000","臺北市","03","05",NA,306533.07494,2771824.33739,2754.40991,NA,NA
"10228",5640,"A6306-0474-00","A6306-40-006","A6306-40","A6306-008-00","008","光能里","63000060","大同區","63000","臺北市","03","05",NA,302443.29612,2771802.48127,5838.62734,NA,NA
"10229",5641,"A6306-0471-00","A6306-44-001","A6306-44","A6306-005-00","005","永樂里","63000060","大同區","63000","臺北市","02","05",NA,301561.08074,2771805.01804,1513.49393,NA,NA
"10230",5642,"A6309-0154-00","A6309-11-010","A6309-11","A6309-002-00","002","中南里","63000090","南港區","63000","臺北市","01","05",NA,311881.78055,2771798.62386,7617.31136,NA,NA
"10231",5643,"A6306-0475-00","A6306-44-001","A6306-44","A6306-005-00","005","永樂里","63000060","大同區","63000","臺北市","02","05",NA,301514.76043,2771801.45,4397.48899,NA,NA
"10232",5899,"A6301-0546-00","A6301-56-001","A6301-56","A6301-028-00","028","美仁里","63000010","松山區","63000","臺北市","02","05",NA,305815.58293,2771564.00422,9067.42549,NA,NA
"10233",5900,"A6309-0192-00","A6309-38-002","A6309-38","A6309-006-00","006","新光里","63000090","南港區","63000","臺北市","06","05",NA,310650.58913,2771522.0264,25748.60979,NA,NA
"10234",5901,"A6306-0524-00","A6306-42-009","A6306-42","A6306-003-00","003","建功里","63000060","大同區","63000","臺北市","02","05",NA,301820.40981,2771578.85873,3031.45162,NA,NA
"10235",5902,"A6304-0975-00","A6304-72-001","A6304-72","A6304-003-00","003","正得里","63000040","中山區","63000","臺北市","02","05",NA,302756.53064,2771576.16904,4503.27867,NA,NA
"10236",5903,"A6301-0596-00","A6301-56-004","A6301-56","A6301-033-00","033","復勢里","63000010","松山區","63000","臺北市","15","05",NA,305978.71869,2771455.93424,11362.69333,NA,NA
"10237",5904,"A6301-0535-00","A6301-51-001","A6301-51","A6301-033-00","033","復勢里","63000010","松山區","63000","臺北市","02","01",NA,306075.47795,2771574.94884,8561.74731,NA,NA
"10238",5905,"A6309-0187-00","A6309-15-001","A6309-15","A6309-009-00","009","玉成里","63000090","南港區","63000","臺北市","01","05",NA,308767.74204,2771562.76996,4658.20657,NA,NA
"10239",5906,"A6301-0565-00","A6301-53-001","A6301-53","A6301-018-00","018","慈祐里","63000010","松山區","63000","臺北市","05","01",NA,308404.29115,2771526.54616,25709.02888,NA,NA
"10240",5907,"A6301-0537-00","A6301-51-001","A6301-51","A6301-033-00","033","復勢里","63000010","松山區","63000","臺北市","03","05",NA,306185.62304,2771569.3017,4638.38943,NA,NA
"10241",5908,"A6301-0538-00","A6301-51-001","A6301-51","A6301-033-00","033","復勢里","63000010","松山區","63000","臺北市","02","05",NA,306244.71139,2771573.00345,5558.89642,NA,NA
"10242",5909,"A6301-0539-00","A6301-54-001","A6301-54","A6301-022-00","022","吉祥里","63000010","松山區","63000","臺北市","02","05",NA,306318.82873,2771570.31434,3936.67527,NA,NA
"10243",5910,"A6309-0188-00","A6309-38-001","A6309-38","A6309-006-00","006","新光里","63000090","南港區","63000","臺北市","01","01",NA,310003.84247,2771551.36471,12780.90901,NA,NA
"10244",5911,"A6301-0534-00","A6301-54-001","A6301-54","A6301-022-00","022","吉祥里","63000010","松山區","63000","臺北市","02","05",NA,306371.22222,2771579.12939,2013.30276,NA,NA
"10245",5912,"A6306-0529-00","A6306-45-001","A6306-45","A6306-004-00","004","建泰里","63000060","大同區","63000","臺北市","02","05",NA,302129.08495,2771558.09033,6455.37777,NA,NA
"10246",5913,"A6301-0541-00","A6301-54-001","A6301-54","A6301-022-00","022","吉祥里","63000010","松山區","63000","臺北市","03","05",NA,306387.96548,2771563.89307,2577.19955,NA,NA
"10247",6156,"A6301-0651-00","A6301-58-004","A6301-58","A6301-028-00","028","美仁里","63000010","松山區","63000","臺北市","03","05",NA,305793.97409,2771379.42621,4394.67907,NA,NA
"10248",6157,"A6309-0216-00","A6309-19-004","A6309-19","A6309-006-00","006","新光里","63000090","南港區","63000","臺北市","03","05",NA,309847.71543,2771386.06039,3231.58387,NA,NA
"10249",6158,"A6301-0645-00","A6301-59-008","A6301-59","A6301-024-00","024","新聚里","63000010","松山區","63000","臺北市","03","05",NA,307280.97191,2771392.69343,2811.91299,NA,NA
"10250",6159,"A6309-0219-00","A6309-17-001","A6309-17","A6309-015-00","015","聯成里","63000090","南港區","63000","臺北市","03","05",NA,309609.0405,2771368.22452,2594.58849,NA,NA
"10251",6160,"A6301-0648-00","A6301-51-007","A6301-51","A6301-033-00","033","復勢里","63000010","松山區","63000","臺北市","03","01",NA,306073.62557,2771386.02853,5468.86177,NA,NA
"10252",6161,"A6304-1048-00","A6304-70-005","A6304-70","A6304-002-00","002","正義里","63000040","中山區","63000","臺北市","02","05",NA,303192.68414,2771382.02097,2599.36424,NA,NA
"10253",6162,"A6301-0658-00","A6301-62-002","A6301-62","A6301-033-00","033","復勢里","63000010","松山區","63000","臺北市","03","05",NA,306154.37292,2771363.04955,3044.03421,NA,NA
"10254",6163,"A6301-0660-00","A6301-62-001","A6301-62","A6301-033-00","033","復勢里","63000010","松山區","63000","臺北市","02","05",NA,306202.82804,2771353.47431,4871.33519,NA,NA
"10255",6164,"A6301-0657-00","A6301-62-001","A6301-62","A6301-033-00","033","復勢里","63000010","松山區","63000","臺北市","02","05",NA,306246.58627,2771368.29652,5149.34337,NA,NA
"10256",6165,"A6306-0566-00","A6306-45-010","A6306-45","A6306-002-00","002","建明里","63000060","大同區","63000","臺北市","15","05",NA,302262.59554,2771319.46962,32411.42766,NA,NA
"10257",6166,"A6304-1059-00","A6304-70-006","A6304-70","A6304-002-00","002","正義里","63000040","中山區","63000","臺北市","02","05",NA,303297.74544,2771366.72727,3502.15991,NA,NA
"10258",6167,"A6301-0655-00","A6301-59-008","A6301-59","A6301-024-00","024","新聚里","63000010","松山區","63000","臺北市","03","05",NA,307185.92439,2771366.87913,6698.23278,NA,NA
"10259",6168,"A6305-0002-00","A6305-01-001","A6305-01","A6305-023-00","023","光復里","63000050","中正區","63000","臺北市","15","05",NA,301689.86388,2771250.801,46088.56326,NA,NA
"10260",6169,"A6309-0218-00","A6309-19-005","A6309-19","A6309-006-00","006","新光里","63000090","南港區","63000","臺北市","03","01",NA,309943.46357,2771367.4588,3393.8235,NA,NA
"10261",6170,"A6309-0217-00","A6309-17-001","A6309-17","A6309-015-00","015","聯成里","63000090","南港區","63000","臺北市","03","05",NA,309518.25226,2771367.95498,5155.92662,NA,NA
"10262",6171,"A6304-1061-00","A6304-72-004","A6304-72","A6304-003-00","003","正得里","63000040","中山區","63000","臺北市","02","05",NA,302686.19395,2771356.60872,7777.86653,NA,NA
"10263",6397,"A6301-0720-00","A6301-65-001","A6301-65","A6301-032-00","032","復建里","63000010","松山區","63000","臺北市","02","05",NA,306104.48015,2771190.70383,2106.55555,NA,NA
"10264",6398,"A6304-1129-00","A6304-74-006","A6304-74","A6304-038-00","038","朱崙里","63000040","中山區","63000","臺北市","02","05",NA,304461.56704,2771190.32554,3949.80962,NA,NA
"10265",6399,"A6301-0723-00","A6301-66-002","A6301-66","A6301-027-00","027","中崙里","63000010","松山區","63000","臺北市","02","05",NA,305054.7269,2771176.89324,3623.88018,NA,NA
"10266",6400,"A6302-0035-00","A6302-01-007","A6302-01","A6302-011-00","011","雅祥里","63000020","信義區","63000","臺北市","15","05",NA,307702.19001,2771138.04201,7665.22216,NA,NA
"10267",6401,"A6305-0004-00","A6305-01-001","A6305-01","A6305-023-00","023","光復里","63000050","中正區","63000","臺北市","15","05",NA,301521.56939,2771148.38085,10715.57714,NA,NA
"10268",6402,"A6305-0007-00","A6305-06-001","A6305-06","A6305-025-00","025","梅花里","63000050","中正區","63000","臺北市","04","01",NA,302609.44366,2771135.61233,20415.36459,NA,NA
"10269",6403,"A6301-0725-00","A6301-64-001","A6301-64","A6301-025-00","025","復盛里","63000010","松山區","63000","臺北市","03","02",NA,306565.05104,2771176.31556,4057.07233,NA,NA
"10270",6404,"A6309-0262-00","A6309-16-006","A6309-16","A6309-017-00","017","中研里","63000090","南港區","63000","臺北市","03","01",NA,312075.52889,2771160.41884,5593.12027,NA,NA
"10271",6405,"A6304-1132-00","A6304-73-006","A6304-73","A6304-038-00","038","朱崙里","63000040","中山區","63000","臺北市","02","05",NA,304599.64812,2771186.64899,3708.2096,NA,NA
"10272",6406,"A6304-1133-00","A6304-74-007","A6304-74","A6304-038-00","038","朱崙里","63000040","中山區","63000","臺北市","03","05",NA,304213.90399,2771181.44934,3920.46562,NA,NA
"10273",6407,"A6307-0005-00","A6307-01-003","A6307-01","A6307-001-00","001","福星里","63000070","萬華區","63000","臺北市","02","05",NA,301226.68839,2771161.82521,3438.04326,NA,NA
"10274",6408,"A6302-0024-00","A6302-04-003","A6302-04","A6302-016-00","016","四育里","63000020","信義區","63000","臺北市","03","05",NA,308061.65156,2771180.76631,3436.01761,NA,NA
"10275",6409,"A6304-1158-00","A6304-77-003","A6304-77","A6304-036-00","036","朱園里","63000040","中山區","63000","臺北市","03","12",NA,304121.73394,2771093.56227,10970.77257,NA,NA
"10276",6410,"A6304-1134-00","A6304-75-006","A6304-75","A6304-032-00","032","興亞里","63000040","中山區","63000","臺北市","03","05",NA,303536.94864,2771173.75632,6814.87787,NA,NA
"10277",6411,"A6309-0263-00","A6309-16-007","A6309-16","A6309-017-00","017","中研里","63000090","南港區","63000","臺北市","03","05",NA,311991.52097,2771159.73992,4899.27906,NA,NA
"10278",6647,"A6309-0305-00","A6309-22-008","A6309-22","A6309-010-00","010","合成里","63000090","南港區","63000","臺北市","03","01",NA,308635.61175,2770970.06444,6634.69008,NA,NA
"10279",6648,"A6304-1184-00","A6304-78-004","A6304-78","A6304-037-00","037","埤頭里","63000040","中山區","63000","臺北市","03","05",NA,304235.12164,2770921.10913,26665.83635,NA,NA
"10280",6649,"A6309-0301-00","A6309-24-005","A6309-24","A6309-012-00","012","萬福里","63000090","南港區","63000","臺北市","03","05",NA,308998.81668,2770976.48543,2791.17059,NA,NA
"10281",6650,"A6307-0022-00","A6307-02-003","A6307-02","A6307-001-00","001","福星里","63000070","萬華區","63000","臺北市","02","05",NA,301008.18222,2770987.93707,1637.1805,NA,NA
"10282",6651,"A6301-0822-00","A6301-73-006","A6301-73","A6301-029-00","029","吉仁里","63000010","松山區","63000","臺北市","03","05",NA,305880.39084,2770907.71594,5518.86773,NA,NA
"10283",6652,"A6302-0075-00","A6302-08-001","A6302-08","A6302-012-00","012","五常里","63000020","信義區","63000","臺北市","03","05",NA,307863.61349,2770995.71478,3846.20006,NA,NA
"10284",6653,"A6301-0794-00","A6301-72-004","A6301-72","A6301-034-00","034","福成里","63000010","松山區","63000","臺北市","03","05",NA,305240.21961,2770994.39414,4054.19319,NA,NA
"10285",6654,"A6301-0816-00","A6301-69-005","A6301-69","A6301-034-00","034","福成里","63000010","松山區","63000","臺北市","03","05",NA,305350.23216,2770933.9573,11552.41407,NA,NA
"10286",6655,"A6307-0024-00","A6307-02-004","A6307-02","A6307-001-00","001","福星里","63000070","萬華區","63000","臺北市","02","05",NA,301058.55058,2770978.9035,2642.12502,NA,NA
"10287",6656,"A6302-0076-00","A6302-08-001","A6302-08","A6302-012-00","012","五常里","63000020","信義區","63000","臺北市","03","05",NA,308003.87294,2770993.07828,3475.61961,NA,NA
"10288",6657,"A6301-0805-00","A6301-75-002","A6301-75","A6301-029-00","029","吉仁里","63000010","松山區","63000","臺北市","03","05",NA,305830.63186,2770967.78294,3910.94072,NA,NA
"10289",6658,"A6301-0817-00","A6301-74-005","A6301-74","A6301-030-00","030","敦化里","63000010","松山區","63000","臺北市","15","05",NA,305426.86605,2770927.9692,11382.92663,NA,NA
"10290",6659,"A6301-0799-00","A6301-75-001","A6301-75","A6301-029-00","029","吉仁里","63000010","松山區","63000","臺北市","03","05",NA,305773.38285,2770981.47772,2169.76478,NA,NA
"10291",6660,"A6307-0028-00","A6307-04-001","A6307-04","A6307-001-00","001","福星里","63000070","萬華區","63000","臺北市","02","05",NA,301313.51358,2770960.81634,4595.2193,NA,NA
"10292",6661,"A6301-0807-00","A6301-75-003","A6301-75","A6301-030-00","030","敦化里","63000010","松山區","63000","臺北市","03","05",NA,305724.32083,2770959.27069,4769.71236,NA,NA
"10293",6662,"A6301-0795-00","A6301-74-001","A6301-74","A6301-030-00","030","敦化里","63000010","松山區","63000","臺北市","03","05",NA,305633.49599,2770992.48948,3465.70999,NA,NA
"10294",6663,"A6309-0308-00","A6309-25-002","A6309-25","A6309-012-00","012","萬福里","63000090","南港區","63000","臺北市","03","05",NA,309091.91931,2770950.16909,6923.23524,NA,NA
"10295",6893,"A6303-0021-00","A6303-03-006","A6303-03","A6303-008-00","008","昌隆里","63000030","大安區","63000","臺北市","03","05",NA,304504.50477,2770795.27346,5698.19724,NA,NA
"10296",6894,"A6305-0067-00","A6305-02-008","A6305-02","A6305-024-00","024","黎明里","63000050","中正區","63000","臺北市","02","01",NA,302119.07348,2770754.05673,10680.86547,NA,NA
"10297",6895,"A6303-0034-00","A6303-02-004","A6303-02","A6303-049-00","049","建安里","63000030","大安區","63000","臺北市","03","05",NA,305718.05787,2770763.06984,5615.53044,NA,NA
"10298",6896,"A6305-0066-00","A6305-02-008","A6305-02","A6305-024-00","024","黎明里","63000050","中正區","63000","臺北市","02","01",NA,302023.93966,2770753.53492,14562.72731,NA,NA
"10299",6897,"A6305-0058-00","A6305-04-001","A6305-04","A6305-026-00","026","幸福里","63000050","中正區","63000","臺北市","02","05",NA,302636.49604,2770783.02884,3346.72048,NA,NA
"10300",6898,"A6305-0062-00","A6305-04-002","A6305-04","A6305-026-00","026","幸福里","63000050","中正區","63000","臺北市","15","01",NA,302935.61226,2770773.45967,6200.35124,NA,NA
"10301",6899,"A6309-0339-00","A6309-26-005","A6309-26","A6309-013-00","013","鴻福里","63000090","南港區","63000","臺北市","03","05",NA,308959.861,2770768.72663,5040.08423,NA,NA
"10302",6900,"A6302-0161-00","A6302-17-001","A6302-17","A6302-007-00","007","敦厚里","63000020","信義區","63000","臺北市","03","05",NA,307341.74867,2770729.26101,10875.88543,NA,NA
"10303",6901,"A6303-0035-00","A6303-02-004","A6303-02","A6303-049-00","049","建安里","63000030","大安區","63000","臺北市","03","05",NA,305770.89676,2770759.5332,6312.11055,NA,NA
"10304",6902,"A6302-0129-00","A6302-16-001","A6302-16","A6302-013-00","013","五全里","63000020","信義區","63000","臺北市","03","05",NA,308001.3485,2770800.44396,3678.55482,NA,NA
"10305",6903,"A6303-0024-00","A6303-04-002","A6303-04","A6303-010-00","010","光武里","63000030","大安區","63000","臺北市","02","05",NA,304909.34583,2770786.07511,2773.1073,NA,NA
"10306",6904,"A6307-0059-00","A6307-04-006","A6307-04","A6307-002-00","002","萬壽里","63000070","萬華區","63000","臺北市","02","05",NA,301273.10274,2770762.94626,9626.95147,NA,NA
"10307",6905,"A6302-0134-00","A6302-12-005","A6302-12","A6302-017-00","017","四維里","63000020","信義區","63000","臺北市","03","05",NA,308083.63682,2770787.27868,1816.79134,NA,NA
"10308",6906,"A6302-0133-00","A6302-11-010","A6302-11","A6302-007-00","007","敦厚里","63000020","信義區","63000","臺北市","03","05",NA,307275.16718,2770788.88525,5161.82889,NA,NA
"10309",6907,"A6302-0135-00","A6302-12-005","A6302-12","A6302-017-00","017","四維里","63000020","信義區","63000","臺北市","03","02",NA,308132.98247,2770786.29343,3303.74838,NA,NA
"10310",6908,"A6303-0026-00","A6303-03-004","A6303-03","A6303-007-00","007","民輝里","63000030","大安區","63000","臺北市","03","02",NA,304042.37108,2770785.07061,2327.45228,NA,NA
"10311",7140,"A6302-0212-00","A6302-09-011","A6302-09","A6302-005-00","005","新仁里","63000020","信義區","63000","臺北市","15","02",NA,306916.82143,2770592.51702,1958.15415,NA,NA
"10312",7141,"A6302-0220-00","A6302-24-002","A6302-24","A6302-015-00","015","長春里","63000020","信義區","63000","臺北市","02","05",NA,308122.95166,2770575.33869,6777.45337,NA,NA
"10313",7142,"A6307-0086-00","A6307-06-001","A6307-06","A6307-003-00","003","西門里","63000070","萬華區","63000","臺北市","02","05",NA,300898.78098,2770577.83203,2636.55136,NA,NA
"10314",7143,"A6303-0094-00","A6303-07-006","A6303-07","A6303-010-00","010","光武里","63000030","大安區","63000","臺北市","02","02",NA,305164.00773,2770584.10419,5192.54501,NA,NA
"10315",7144,"A6303-0092-00","A6303-05-009","A6303-05","A6303-009-00","009","誠安里","63000030","大安區","63000","臺北市","03","05",NA,304713.9923,2770591.5947,4026.48986,NA,NA
"10316",7145,"A6309-0368-00","A6309-27-008","A6309-27","A6309-016-00","016","舊莊里","63000090","南港區","63000","臺北市","03","05",NA,312532.88668,2770574.36671,1871.79728,NA,NA
"10317",7146,"A6302-0216-00","A6302-22-003","A6302-22","A6302-015-00","015","長春里","63000020","信義區","63000","臺北市","03","02",NA,308169.74205,2770589.56221,2076.12814,NA,NA
"10318",7147,"A6303-0096-00","A6303-07-007","A6303-07","A6303-010-00","010","光武里","63000030","大安區","63000","臺北市","02","02",NA,305259.48991,2770582.56453,4533.86722,NA,NA
"10319",7148,"A6309-0369-00","A6309-35-001","A6309-35","A6309-016-00","016","舊莊里","63000090","南港區","63000","臺北市","03","05",NA,312366.34477,2770556.90467,5367.15903,NA,NA
"10320",7149,"A6303-0108-00","A6303-07-008","A6303-07","A6303-010-00","010","光武里","63000030","大安區","63000","臺北市","15","05",NA,305345.81445,2770548.28976,9703.27397,NA,NA
"10321",7150,"A6303-0098-00","A6303-06-007","A6303-06","A6303-049-00","049","建安里","63000030","大安區","63000","臺北市","15","05",NA,305424.8989,2770577.60494,4176.74414,NA,NA
"10322",7151,"A6302-0225-00","A6302-22-004","A6302-22","A6302-018-00","018","永春里","63000020","信義區","63000","臺北市","15","01",NA,308419.8996,2770573.34328,4959.58557,NA,NA
"10323",7152,"A6303-0097-00","A6303-10-004","A6303-10","A6303-049-00","049","建安里","63000030","大安區","63000","臺北市","03","02",NA,305519.30127,2770578.25174,5771.94954,NA,NA
"10324",7153,"A6305-0100-00","A6305-04-006","A6305-04","A6305-027-00","027","幸市里","63000050","中正區","63000","臺北市","03","05",NA,303489.90409,2770566.77341,4882.46196,NA,NA
"10325",7154,"A6307-0087-00","A6307-05-005","A6307-05","A6307-005-00","005","菜園里","63000070","萬華區","63000","臺北市","02","05",NA,300651.58438,2770571.24012,5440.12077,NA,NA
"10326",7155,"A6303-0099-00","A6303-10-005","A6303-10","A6303-049-00","049","建安里","63000030","大安區","63000","臺北市","03","02",NA,305633.64806,2770576.28955,5918.13756,NA,NA
"10327",7156,"A6307-0091-00","A6307-05-004","A6307-05","A6307-005-00","005","菜園里","63000070","萬華區","63000","臺北市","03","05",NA,300585.11111,2770548.30538,4771.74457,NA,NA
"10328",7157,"A6303-0093-00","A6303-08-006","A6303-08","A6303-008-00","008","昌隆里","63000030","大安區","63000","臺北市","03","05",NA,304404.7174,2770585.93807,3315.63205,NA,NA
"10329",7386,"A6302-0290-00","A6302-27-003","A6302-27","A6302-008-00","008","廣居里","63000020","信義區","63000","臺北市","02","05",NA,307959.4524,2770412.15895,2419.61941,NA,NA
"10330",7387,"A6302-0297-00","A6302-27-004","A6302-27","A6302-008-00","008","廣居里","63000020","信義區","63000","臺北市","02","05",NA,308029.94517,2770401.21376,3749.415,NA,NA
"10331",7388,"A6302-0307-00","A6302-25-008","A6302-25","A6302-025-00","025","中行里","63000020","信義區","63000","臺北市","15","05",NA,308994.49153,2770385.26967,3870.13611,NA,NA
"10332",7389,"A6307-0117-00","A6307-06-006","A6307-06","A6307-004-00","004","新起里","63000070","萬華區","63000","臺北市","02","05",NA,300915.68626,2770404.27325,1332.99122,NA,NA
"10333",7390,"A6305-0133-00","A6305-08-003","A6305-08","A6305-029-00","029","文北里","63000050","中正區","63000","臺北市","03","01",NA,303349.73557,2770388.94948,5592.79047,NA,NA
"10334",7391,"A6302-0308-00","A6302-28-004","A6302-28","A6302-023-00","023","松光里","63000020","信義區","63000","臺北市","03","01",NA,308564.28586,2770380.42969,3518.40692,NA,NA
"10335",7392,"A6302-0294-00","A6302-29-001","A6302-29","A6302-008-00","008","廣居里","63000020","信義區","63000","臺北市","02","05",NA,308141.60761,2770407.02186,5960.48886,NA,NA
"10336",7393,"A6303-0171-00","A6303-16-002","A6303-16","A6303-005-00","005","仁愛里","63000030","大安區","63000","臺北市","03","02",NA,304975.1806,2770383.88581,6913.53653,NA,NA
"10337",7394,"A6303-0176-00","A6303-16-003","A6303-16","A6303-005-00","005","仁愛里","63000030","大安區","63000","臺北市","03","02",NA,305104.83868,2770377.20286,12379.92536,NA,NA
"10338",7395,"A6307-0120-00","A6307-06-007","A6307-06","A6307-004-00","004","新起里","63000070","萬華區","63000","臺北市","02","05",NA,300878.415,2770385.87227,2832.77478,NA,NA
"10339",7396,"A6302-0309-00","A6302-32-001","A6302-32","A6302-026-00","026","大道里","63000020","信義區","63000","臺北市","03","05",NA,308731.33097,2770380.06907,5614.80927,NA,NA
"10340",7397,"A6305-0135-00","A6305-05-009","A6305-05","A6305-027-00","027","幸市里","63000050","中正區","63000","臺北市","03","01",NA,303704.36178,2770380.93732,10614.74544,NA,NA
"10341",7398,"A6302-0304-00","A6302-26-005","A6302-26","A6302-025-00","025","中行里","63000020","信義區","63000","臺北市","03","05",NA,309146.26647,2770383.21536,3280.91959,NA,NA
"10342",7399,"A6302-0301-00","A6302-29-002","A6302-29","A6302-008-00","008","廣居里","63000020","信義區","63000","臺北市","02","05",NA,308261.07352,2770392.12769,5648.2709,NA,NA
"10343",7400,"A6303-0162-00","A6303-17-002","A6303-17","A6303-005-00","005","仁愛里","63000030","大安區","63000","臺北市","03","02",NA,305157.84485,2770402.13754,4643.92482,NA,NA
"10344",7401,"A6305-0134-00","A6305-05-008","A6305-05","A6305-027-00","027","幸市里","63000050","中正區","63000","臺北市","03","05",NA,303602.677,2770385.39332,4565.96057,NA,NA
"10345",7402,"A6305-0139-00","A6305-09-001","A6305-09","A6305-028-00","028","東門里","63000050","中正區","63000","臺北市","03","01",NA,302732.06035,2770367.44397,7280.32141,NA,NA
"10346",7639,"A6303-0228-00","A6303-17-007","A6303-17","A6303-005-00","005","仁愛里","63000030","大安區","63000","臺北市","03","02",NA,305155.22521,2770225.60701,4588.33264,NA,NA
"10347",7640,"A6305-0178-00","A6305-10-006","A6305-10","A6305-029-00","029","文北里","63000050","中正區","63000","臺北市","03","05",NA,303249.78843,2770201.91342,8578.76615,NA,NA
"10348",7641,"A6309-0430-00","A6309-39-001","A6309-39","A6309-016-00","016","舊莊里","63000090","南港區","63000","臺北市","03","05",NA,312977.70785,2770152.84296,19067.32506,NA,NA
"10349",7642,"A6305-0175-00","A6305-09-006","A6305-09","A6305-028-00","028","東門里","63000050","中正區","63000","臺北市","03","05",NA,302981.67626,2770226.69213,2211.49593,NA,NA
"10350",7643,"A6302-0388-00","A6302-32-007","A6302-32","A6302-024-00","024","中坡里","63000020","信義區","63000","臺北市","03","05",NA,308911.73988,2770181.62346,6276.80593,NA,NA
"10351",7644,"A6302-0378-00","A6302-35-003","A6302-35","A6302-027-00","027","大仁里","63000020","信義區","63000","臺北市","03","05",NA,308524.27983,2770205.51619,3303.38977,NA,NA
"10352",7645,"A6307-0156-00","A6307-09-009","A6307-09","A6307-009-00","009","仁德里","63000070","萬華區","63000","臺北市","02","05",NA,301142.56761,2770202.07872,6594.81891,NA,NA
"10353",7646,"A6309-0423-00","A6309-32-009","A6309-32","A6309-014-00","014","百福里","63000090","南港區","63000","臺北市","15","05",NA,309372.74523,2770196.85543,5348.27018,NA,NA
"10354",7647,"A6307-0159-00","A6307-07-009","A6307-07","A6307-006-00","006","青山里","63000070","萬華區","63000","臺北市","02","05",NA,300353.33255,2770185.95907,4354.18418,NA,NA
